id	biotype	type
FBti0063808	transposable_element	genic
FBgn0035229	protein_coding	genic
FBti0062059	transposable_element	genic
FBgn0000411	protein_coding	genic
FBgn0003415	protein_coding	genic
FBti0020026	transposable_element	genic
FBgn0037120	protein_coding	genic
FBgn0052438	protein_coding	genic
FBti0020283	transposable_element	genic
FBgn0035849	protein_coding	genic
FBgn0036136	protein_coding	genic
FBti0020238	transposable_element	genic
FBgn0036291	protein_coding	genic
FBti0061020	transposable_element	genic
FBgn0028484	protein_coding	genic
FBgn0052074	protein_coding	genic
FBgn0052362	tRNA	genic
FBti0063947	transposable_element	genic
FBti0061973	transposable_element	genic
FBgn0036766	protein_coding	genic
FBtr0472763_df_nrg	ncRNA	genic
FBgn0083976	protein_coding	genic
FBgn0036596	protein_coding	genic
FBti0020168	transposable_element	genic
FBgn0086660	snoRNA	genic
FBti0060652	transposable_element	genic
FBgn0036816	protein_coding	genic
FBgn0266383	ncRNA	genic
FBgn0025592	protein_coding	genic
FBgn0262518	protein_coding	genic
FBgn0267613	ncRNA	genic
FBgn0035385	protein_coding	genic
FBgn0265295	ncRNA	genic
FBgn0259239	protein_coding	genic
FBgn0264552	protein_coding	genic
FBgn0288811	pseudogene	genic
FBgn0036870	protein_coding	genic
FBgn0035695	protein_coding	genic
FBgn0263476	snoRNA	genic
FBti0059861	transposable_element	genic
